variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-small_mu,1,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.5636363636363636,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([881680.8081])}",diff_mean_diff_covariance,3
MY-small_mu,1,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.5272727272727272,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([53216.6844])}",diff_mean_diff_covariance,3
MY-small_mu,1,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6272727272727273,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0008]), 'lambdas': array([0.0008]), 'D_scores': array([603.9479])}",diff_mean_diff_covariance,3
MY-small_mu,1,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.6363636363636364,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0038]), 'lambdas': array([0.0038]), 'D_scores': array([127.531])}",diff_mean_diff_covariance,3
MY-small_mu,2,linear,{},linear,0.5818181818181818,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'D_scores': array([1.2145e+09, 8.0435e+08])}",diff_mean_diff_covariance,3
MY-small_mu,2,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.5545454545454546,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'D_scores': array([14060.6972, 11641.6071])}",diff_mean_diff_covariance,3
MY-small_mu,2,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.6090909090909091,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0002]), 'lambdas': array([0.    , 0.0002]), 'D_scores': array([31258.1569,  2968.7   ])}",diff_mean_diff_covariance,3
MY-small_mu,2,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.5454545454545454,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0003, 0.0007]), 'lambdas': array([0.0003, 0.0007]), 'D_scores': array([1510.5923,  673.7881])}",diff_mean_diff_covariance,3
MY-small_mu,2,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.4818181818181818,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0039, 0.0055]), 'lambdas': array([0.0039, 0.0055]), 'D_scores': array([125.3631,  87.2482])}",diff_mean_diff_covariance,3
MY-small_mu,3,linear,{},linear,0.6545454545454545,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0., 0., 0.]), 'lambdas': array([0., 0., 0.]), 'D_scores': array([1.7587e+09, 1.2083e+09, 1.2880e+08])}",diff_mean_diff_covariance,3
MY-small_mu,3,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6545454545454545,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001]), 'lambdas': array([0.    , 0.0001, 0.0001]), 'D_scores': array([16050.8558,  8064.169 ,  6163.8755])}",diff_mean_diff_covariance,3
MY-small_mu,3,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.6181818181818182,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002]), 'lambdas': array([0.    , 0.0001, 0.0002]), 'D_scores': array([14329.7188,  3334.9953,  2659.533 ])}",diff_mean_diff_covariance,3
MY-small_mu,3,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.7181818181818181,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.0005, 0.0011]), 'lambdas': array([0.0001, 0.0005, 0.0011]), 'D_scores': array([4627.503 , 1062.7902,  464.479 ])}",diff_mean_diff_covariance,3
MY-small_mu,3,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.7363636363636363,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0043, 0.0049, 0.0141]), 'lambdas': array([0.0043, 0.0049, 0.0141]), 'D_scores': array([114.2039,  99.8933,  32.8453])}",diff_mean_diff_covariance,3
MY-small_mu,4,linear,{},linear,0.5454545454545454,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.    , 0.    , 0.0001]), 'lambdas': array([0.    , 0.    , 0.    , 0.0001]), 'D_scores': array([4.1797e+09, 4.0867e+08, 3.0323e+08, 6.0370e+03])}",diff_mean_diff_covariance,3
MY-small_mu,4,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.5636363636363636,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0003, 0.0004]), 'lambdas': array([0.    , 0.0001, 0.0003, 0.0004]), 'D_scores': array([18621.5597,  6928.2932,  1969.546 ,  1411.616 ])}",diff_mean_diff_covariance,3
MY-small_mu,4,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.6,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002]), 'D_scores': array([16936.5073,  4170.9884,  3727.0086,  2512.4046])}",diff_mean_diff_covariance,3
MY-small_mu,4,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6636363636363637,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0002, 0.0003, 0.0009, 0.0014]), 'lambdas': array([0.0002, 0.0003, 0.0009, 0.0014]), 'D_scores': array([2688.699 , 1701.6483,  550.2458,  341.1479])}",diff_mean_diff_covariance,3
MY-small_mu,4,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.5909090909090909,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0004, 0.0035, 0.0055, 0.0085]), 'lambdas': array([0.0004, 0.0035, 0.0055, 0.0085]), 'D_scores': array([1344.5396,  140.805 ,   88.0928,   55.6516])}",diff_mean_diff_covariance,3
MY-small_mu,5,linear,{},linear,0.6,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.    , 0.0019, 0.0025]), 'lambdas': array([0.    , 0.    , 0.    , 0.0019, 0.0025]), 'D_scores': array([1.8502e+09, 5.6692e+08, 3.9698e+08, 2.5425e+02, 2.0036e+02])}",diff_mean_diff_covariance,3
MY-small_mu,5,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0002]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0002]), 'D_scores': array([60704.4634,  7261.0695,  4354.9663,  3094.062 ,  2203.7418])}",diff_mean_diff_covariance,3
MY-small_mu,5,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.5454545454545454,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0001, 0.0001, 0.0002, 0.0003, 0.0003]), 'lambdas': array([0.0001, 0.0001, 0.0002, 0.0003, 0.0003]), 'D_scores': array([5817.4034, 3487.809 , 2855.1762, 1875.4582, 1848.2872])}",diff_mean_diff_covariance,3
MY-small_mu,5,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6636363636363637,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0001, 0.0002, 0.0005, 0.001 , 0.0017]), 'lambdas': array([0.0001, 0.0002, 0.0005, 0.001 , 0.0017]), 'D_scores': array([3678.291 , 2092.5047, 1067.4703,  509.0906,  289.8204])}",diff_mean_diff_covariance,3
MY-small_mu,5,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.6181818181818182,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0005, 0.0017, 0.0055, 0.01  , 0.0124]), 'lambdas': array([0.0005, 0.0017, 0.0055, 0.01  , 0.0124]), 'D_scores': array([922.8401, 291.576 ,  88.5085,  47.4562,  37.7512])}",diff_mean_diff_covariance,3
MY-small_mu,6,linear,{},linear,0.6818181818181818,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0.]), 'D_scores': array([1.1508e+09, 7.1806e+08, 5.5889e+08, 3.5336e+08, 1.8725e+08,
       2.9543e+04])}",diff_mean_diff_covariance,3
MY-small_mu,6,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6636363636363637,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0002, 0.0003, 0.0004]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0002, 0.0003, 0.0004]), 'D_scores': array([61051.4007, 12013.9057,  4933.945 ,  2174.2555,  1455.7585,
        1376.116 ])}",diff_mean_diff_covariance,3
MY-small_mu,6,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.5818181818181818,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0004, 0.0005]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0004, 0.0005]), 'D_scores': array([125931.2879,   6575.6692,   5235.5057,   2713.8339,   1338.02  ,
         1088.7891])}",diff_mean_diff_covariance,3
MY-small_mu,6,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6363636363636364,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0008, 0.001 , 0.0017, 0.0022, 0.0034, 0.0049]), 'lambdas': array([0.0008, 0.001 , 0.0017, 0.0022, 0.0034, 0.0049]), 'D_scores': array([606.1752, 513.8177, 286.0293, 226.4875, 142.9101,  99.4446])}",diff_mean_diff_covariance,3
MY-small_mu,6,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.7,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0026, 0.0032, 0.0067, 0.009 , 0.0171, 0.0187]), 'lambdas': array([0.0026, 0.0032, 0.0067, 0.009 , 0.0171, 0.0187]), 'D_scores': array([189.0417, 150.9745,  71.1655,  52.681 ,  26.7408,  24.3081])}",diff_mean_diff_covariance,3
MY-small_mu,7,linear,{},linear,0.6272727272727273,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.    , 0.    , 0.    , 0.0014, 0.0022]), 'lambdas': array([0.    , 0.    , 0.    , 0.    , 0.    , 0.0014, 0.0022]), 'D_scores': array([7.2242e+09, 1.0092e+09, 5.0561e+08, 2.5395e+08, 1.6874e+08,
       3.5504e+02, 2.2708e+02])}",diff_mean_diff_covariance,3
MY-small_mu,7,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6363636363636364,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0004, 0.0005]), 'lambdas': array([0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0004, 0.0005]), 'D_scores': array([97964.7558,  7054.293 ,  3309.3101,  2713.721 ,  1436.3484,
        1247.2268,   909.3066])}",diff_mean_diff_covariance,3
MY-small_mu,7,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.5454545454545454,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0005]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0005]), 'D_scores': array([34437.285 ,  6926.105 ,  4771.3881,  2167.6235,  1464.3581,
        1151.6825,   941.1614])}",diff_mean_diff_covariance,3
MY-small_mu,7,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.5363636363636364,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0002, 0.0006, 0.0008, 0.0016, 0.0019, 0.0021, 0.0034]), 'lambdas': array([0.0002, 0.0006, 0.0008, 0.0016, 0.0019, 0.0021, 0.0034]), 'D_scores': array([2063.0433,  884.6224,  591.6639,  300.8846,  254.4953,  236.4   ,
        143.9528])}",diff_mean_diff_covariance,3
MY-small_mu,7,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.5818181818181818,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0026, 0.0038, 0.0079, 0.0134, 0.0176, 0.0191, 0.0208]), 'lambdas': array([0.0026, 0.0038, 0.0079, 0.0134, 0.0176, 0.0191, 0.0208]), 'D_scores': array([185.7006, 127.4773,  60.6318,  34.5826,  25.8803,  23.6879,
        21.6265])}",diff_mean_diff_covariance,3
MY-small_mu,8,linear,{},linear,0.6181818181818182,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.    , 0.    , 0.0004, 0.0027, 0.004 , 0.006 ]), 'lambdas': array([0.    , 0.    , 0.    , 0.    , 0.0004, 0.0027, 0.004 , 0.006 ]), 'D_scores': array([1.1768e+09, 1.0663e+09, 4.4177e+08, 4.2551e+08, 1.2052e+03,
       1.8421e+02, 1.2114e+02, 8.0340e+01])}",diff_mean_diff_covariance,3
MY-small_mu,8,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6727272727272727,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0004, 0.0004]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0004, 0.0004]), 'D_scores': array([17227.8915, 12265.7052,  6375.116 ,  2900.2345,  2526.3614,
        1927.9383,  1247.4124,  1162.6947])}",diff_mean_diff_covariance,3
MY-small_mu,8,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.6272727272727273,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002, 0.0003, 0.0004, 0.0004, 0.0005, 0.0006]), 'lambdas': array([0.    , 0.0001, 0.0002, 0.0003, 0.0004, 0.0004, 0.0005, 0.0006]), 'D_scores': array([12698.8927,  7154.4613,  2821.84  ,  1802.5326,  1324.1617,
        1237.9638,   923.8593,   771.6494])}",diff_mean_diff_covariance,3
MY-small_mu,8,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6090909090909091,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0003, 0.0006, 0.0011, 0.0018, 0.0022, 0.003 , 0.0043, 0.005 ]), 'lambdas': array([0.0003, 0.0006, 0.0011, 0.0018, 0.0022, 0.003 , 0.0043, 0.005 ]), 'D_scores': array([1617.9576,  821.1929,  454.9367,  272.2396,  221.5871,  163.4433,
        112.6091,   96.7163])}",diff_mean_diff_covariance,3
MY-small_mu,8,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.6181818181818182,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0018, 0.0043, 0.0075, 0.0137, 0.0183, 0.0201, 0.022 , 0.029 ]), 'lambdas': array([0.0018, 0.0043, 0.0075, 0.0137, 0.0183, 0.0201, 0.022 , 0.029 ]), 'D_scores': array([274.607 , 114.2784,  63.3943,  33.8441,  24.8546,  22.3857,
        20.3713,  14.9468])}",diff_mean_diff_covariance,3
MY-small_mu,10,linear,{},linear,0.7272727272727273,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.001 , 0.0026, 0.0039, 0.0053, 0.0068, 0.0095,
       0.0127, 0.015 ]), 'lambdas': array([0.    , 0.    , 0.001 , 0.0026, 0.0039, 0.0053, 0.0068, 0.0095,
       0.0127, 0.015 ]), 'D_scores': array([9.3770e+08, 2.4863e+08, 4.7564e+02, 1.8910e+02, 1.2601e+02,
       9.0821e+01, 7.0303e+01, 4.9729e+01, 3.6563e+01, 3.0791e+01])}",diff_mean_diff_covariance,3
MY-small_mu,10,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6545454545454545,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0001, 0.0001, 0.0002, 0.0004, 0.0004,
       0.0006, 0.0007]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0001, 0.0001, 0.0002, 0.0004, 0.0004,
       0.0006, 0.0007]), 'D_scores': array([228862.2523,  13039.4141,   8571.1453,   4896.8754,   3519.9795,
         2652.4339,   1375.9276,   1217.2754,    883.8221,    719.8405])}",diff_mean_diff_covariance,3
MY-small_mu,10,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.5454545454545454,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002, 0.0004, 0.0004, 0.0005, 0.0006, 0.0007,
       0.0007, 0.0009]), 'lambdas': array([0.    , 0.0001, 0.0002, 0.0004, 0.0004, 0.0005, 0.0006, 0.0007,
       0.0007, 0.0009]), 'D_scores': array([10416.1616,  4137.0559,  2175.3743,  1359.6982,  1285.3387,
         937.0176,   831.5384,   696.9614,   669.3629,   538.5128])}",diff_mean_diff_covariance,3
MY-small_mu,10,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6454545454545455,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0001, 0.0005, 0.0008, 0.0013, 0.002 , 0.0028, 0.0034, 0.0042,
       0.0054, 0.0058]), 'lambdas': array([0.0001, 0.0005, 0.0008, 0.0013, 0.002 , 0.0028, 0.0034, 0.0042,
       0.0054, 0.0058]), 'D_scores': array([4228.7664, 1004.3635,  657.5856,  372.8631,  250.3697,  172.868 ,
        144.2804,  114.8033,   90.1248,   83.011 ])}",diff_mean_diff_covariance,3
MY-small_mu,10,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.7090909090909091,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0041, 0.0061, 0.0122, 0.0167, 0.0186, 0.0207, 0.0273, 0.0363,
       0.0466, 0.0516]), 'lambdas': array([0.0041, 0.0061, 0.0122, 0.0167, 0.0186, 0.0207, 0.0273, 0.0363,
       0.0466, 0.0516]), 'D_scores': array([119.2487,  79.1621,  38.4511,  27.3196,  24.4197,  21.7462,
        16.0186,  11.612 ,   8.6947,   7.709 ])}",diff_mean_diff_covariance,3
MY-small_mu,12,linear,{},linear,0.6,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.    , 0.    , 0.    , 0.0006, 0.0012, 0.0019, 0.0046,
       0.0063, 0.0089, 0.0102, 0.0134]), 'lambdas': array([0.    , 0.    , 0.    , 0.    , 0.0006, 0.0012, 0.0019, 0.0046,
       0.0063, 0.0089, 0.0102, 0.0134]), 'D_scores': array([1.2861e+09, 6.6479e+08, 5.1039e+08, 3.7574e+08, 8.3152e+02,
       4.2429e+02, 2.6662e+02, 1.0663e+02, 7.6658e+01, 5.3457e+01,
       4.6345e+01, 3.4679e+01])}",diff_mean_diff_covariance,3
MY-small_mu,12,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6727272727272727,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0001, 0.0002, 0.0002, 0.0004, 0.0006,
       0.0006, 0.0008, 0.0011, 0.0013]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0001, 0.0002, 0.0002, 0.0004, 0.0006,
       0.0006, 0.0008, 0.0011, 0.0013]), 'D_scores': array([158154.2135,  12627.9758,   9090.3616,   3841.3817,   2814.9146,
         2448.5124,   1216.0189,    809.9924,    808.208 ,    614.9563,
          467.9175,    374.5675])}",diff_mean_diff_covariance,3
MY-small_mu,12,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.6636363636363637,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002, 0.0003, 0.0003, 0.0005, 0.0006, 0.0007,
       0.0008, 0.0009, 0.0011, 0.0014]), 'lambdas': array([0.    , 0.0001, 0.0002, 0.0003, 0.0003, 0.0005, 0.0006, 0.0007,
       0.0008, 0.0009, 0.0011, 0.0014]), 'D_scores': array([13656.0018,  4476.3582,  2210.8178,  1967.3799,  1623.5546,
        1086.9668,   855.9158,   750.243 ,   650.321 ,   535.84  ,
         445.7349,   357.0876])}",diff_mean_diff_covariance,3
MY-small_mu,12,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6090909090909091,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.0003, 0.0012, 0.0014, 0.0016, 0.002 , 0.0034, 0.0043,
       0.0048, 0.006 , 0.0077, 0.0085]), 'lambdas': array([0.    , 0.0003, 0.0012, 0.0014, 0.0016, 0.002 , 0.0034, 0.0043,
       0.0048, 0.006 , 0.0077, 0.0085]), 'D_scores': array([37818.8369,  1952.2182,   428.2257,   357.6083,   307.2467,
         249.3663,   143.8667,   114.0653,   100.9855,    80.0195,
          62.1173,    55.9232])}",diff_mean_diff_covariance,3
MY-small_mu,12,sigmoid,"{'gamma': 0.0015911107230262862, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0015911107230262862)",0.7181818181818181,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([      0.0002,       0.0016,       0.0084,       0.0101,
             0.0125,       0.0152,       0.0204,       0.0248,
             0.0364,       0.0452,       0.051 , 7820138.7793]), 'lambdas': array([      0.0002,       0.0016,       0.0084,       0.0101,
             0.0125,       0.0152,       0.0204,       0.0248,
             0.0364,       0.0452,       0.051 , 7820138.7793]), 'D_scores': array([2149.8949,  300.3034,   56.6817,   46.8368,   37.3279,   30.2776,
         22.0404,   17.7862,   11.5742,    9.025 ,    7.8207,    7.4361])}",diff_mean_diff_covariance,3
MY-small_mu,14,linear,{},linear,0.6181818181818182,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0009, 0.0013, 0.0028, 0.0034, 0.0051,
       0.0089, 0.0105, 0.0121, 0.0141, 0.0167, 0.0181]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0009, 0.0013, 0.0028, 0.0034, 0.0051,
       0.0089, 0.0105, 0.0121, 0.0141, 0.0167, 0.0181]), 'D_scores': array([3.3254e+09, 7.2361e+08, 6.2316e+03, 5.7548e+02, 3.7210e+02,
       1.7223e+02, 1.4207e+02, 9.4516e+01, 5.3277e+01, 4.4750e+01,
       3.8675e+01, 3.2822e+01, 2.7345e+01, 2.5088e+01])}",diff_mean_diff_covariance,3
MY-small_mu,14,rbf,{'gamma': 0.0015911107230262862},rbf(gamma=0.0015911107230262862),0.6454545454545455,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0001, 0.0003, 0.0003, 0.0004, 0.0005,
       0.0006, 0.0009, 0.0009, 0.0011, 0.0014, 0.0015]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0001, 0.0003, 0.0003, 0.0004, 0.0005,
       0.0006, 0.0009, 0.0009, 0.0011, 0.0014, 0.0015]), 'D_scores': array([27376.0094, 12709.7697,  5490.0036,  4304.7232,  1970.5093,
        1682.524 ,  1359.2811,  1065.0356,   772.4838,   578.3847,
         540.8405,   451.3992,   356.2804,   320.05  ])}",diff_mean_diff_covariance,3
MY-small_mu,14,laplacian,{'gamma': 0.0015911107230262862},laplacian(gamma=0.0015911107230262862),0.6636363636363637,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0001, 0.0001, 0.0002, 0.0003, 0.0005, 0.0005, 0.0006, 0.0007,
       0.001 , 0.0011, 0.0013, 0.0014, 0.0016, 0.0019]), 'lambdas': array([0.0001, 0.0001, 0.0002, 0.0003, 0.0005, 0.0005, 0.0006, 0.0007,
       0.001 , 0.0011, 0.0013, 0.0014, 0.0016, 0.0019]), 'D_scores': array([8788.2447, 4252.2675, 2287.0211, 1818.5279, 1057.814 ,  997.9875,
        869.5748,  693.7965,  508.1654,  438.7149,  387.0855,  347.7428,
        299.6479,  254.0825])}",diff_mean_diff_covariance,3
MY-small_mu,14,polynomial,"{'degree': 2, 'gamma': 0.0015911107230262862, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0015911107230262862)",0.6090909090909091,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0002, 0.0007, 0.0013, 0.0016, 0.0025, 0.0027, 0.0035, 0.0061,
       0.0062, 0.0066, 0.0088, 0.0092, 0.0097, 0.0111]), 'lambdas': array([0.0002, 0.0007, 0.0013, 0.0016, 0.0025, 0.0027, 0.0035, 0.0061,
       0.0062, 0.0066, 0.0088, 0.0092, 0.0097, 0.0111]), 'D_scores': array([2846.0417,  738.6327,  373.1528,  314.0125,  195.9238,  181.7004,
        138.4888,   79.4314,   77.7119,   72.2039,   54.0254,   51.3879,
         48.752 ,   42.2005])}",diff_mean_diff_covariance,3
