regime,repeat,kernel,kernel_label,true_mean_gap_input,emp_mean_gap_input,true_cov_gap_input,emp_cov_gap_input,cov_gap_error_input,cov0_error_input,cov1_error_input,ref_D_mu_feature,emp_D_mu_feature,ref_D_sigma_feature,emp_D_sigma_feature,cov_gap_error_feature,cov0_error_feature,cov1_error_feature
same_mean_diff_covariance,3,linear,linear,0.0,9.009845564582519e-16,31.87684433229789,88.67209092970023,82.764627794869,58.671430330271804,58.37299550904593,0.0,8.771569210615979e-09,47.49944829851375,88.33104442612448,89.84076318197235,63.422079386349715,63.607504962727106
same_mean_diff_covariance,3,rbf,rbf(gamma=0.0015125581748672756),0.0,9.009845564582519e-16,31.87684433229789,88.67209092970023,82.764627794869,58.671430330271804,58.37299550904593,0.04097715224510344,0.07992928129067195,0.03541444589114649,0.07748782776269578,0.08316678221535699,0.058832193137952904,0.05877124396251503
same_mean_diff_covariance,3,laplacian,laplacian(gamma=0.0015125581748672756),0.0,9.009845564582519e-16,31.87684433229789,88.67209092970023,82.764627794869,58.671430330271804,58.37299550904593,0.030497231250985357,0.06410766706162067,0.025629013519280597,0.056560479690148414,0.060837323406075235,0.043039151733744944,0.043001693194384176
same_mean_diff_covariance,3,polynomial,"polynomial(coef0=1.0, degree=2, gamma=0.0015125581748672756)",0.0,9.009845564582519e-16,31.87684433229789,88.67209092970023,82.764627794869,58.671430330271804,58.37299550904593,0.07184567882559624,0.13360584334129763,0.15360096778398652,0.29526186825939643,0.3041829797047864,0.2148905231412124,0.2152221991517465
same_mean_diff_covariance,3,sigmoid,"sigmoid(coef0=0.0, gamma=0.0015125581748672756)",0.0,9.009845564582519e-16,31.87684433229789,88.67209092970023,82.764627794869,58.671430330271804,58.37299550904593,0.0,1.8791047782571271e-10,0.06259305541415654,0.10596867151752994,0.10325163341962648,0.07268450525164329,0.073287867561414
diff_mean_diff_covariance,1,linear,linear,0.9,0.9000000000000001,25.80722530474493,89.48687939381493,85.47827492883825,59.93075579110793,60.85055624255699,0.9,0.8999999999999999,42.26122764611264,89.08012085111577,91.42332624719562,64.05839251607475,65.02420632092088
diff_mean_diff_covariance,1,rbf,rbf(gamma=0.0015949687866116983),0.9,0.9000000000000001,25.80722530474493,89.48687939381493,85.47827492883825,59.93075579110793,60.85055624255699,0.04323522619892658,0.08737503659616074,0.034769626859703535,0.08376727008302379,0.08925755686885593,0.06301827289633227,0.06317352614135743
diff_mean_diff_covariance,1,laplacian,laplacian(gamma=0.0015949687866116983),0.9,0.9000000000000001,25.80722530474493,89.48687939381493,85.47827492883825,59.93075579110793,60.85055624255699,0.03354280141431587,0.07084271265908193,0.025549366747001683,0.062093365770811246,0.0662610589001701,0.04678386481994555,0.0468997291353431
diff_mean_diff_covariance,1,polynomial,"polynomial(coef0=1.0, degree=2, gamma=0.0015949687866116983)",0.9,0.9000000000000001,25.80722530474493,89.48687939381493,85.47827492883825,59.93075579110793,60.85055624255699,0.08442351069011923,0.15089923564938826,0.14536878780439527,0.3153393141471215,0.3265025140608652,0.228558753294153,0.23257982258504137
diff_mean_diff_covariance,1,sigmoid,"sigmoid(coef0=0.0, gamma=0.0015949687866116983)",0.9,0.9000000000000001,25.80722530474493,89.48687939381493,85.47827492883825,59.93075579110793,60.85055624255699,0.03588870224650959,0.03584792290141923,0.057560876599085035,0.11125892821324058,0.11075480487895252,0.07768413305484344,0.07851726099138993
diff_mean_diff_covariance,2,linear,linear,0.9,0.9000000000000001,25.80722530474493,88.36943380745272,84.6196057640326,59.74438575680505,59.6596680529039,0.9,0.9000000000000002,42.26122764611264,87.96775456287338,90.95898984491222,64.0512785986205,64.22867216752155
diff_mean_diff_covariance,2,rbf,rbf(gamma=0.001606602587542725),0.9,0.9000000000000001,25.80722530474493,88.36943380745272,84.6196057640326,59.74438575680505,59.6596680529039,0.0432616759624534,0.08713847894949665,0.03480694341071487,0.0837153570049944,0.0893233735331312,0.06314643547214596,0.06310406724079536
