variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-large_mu,3,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.5212121212121212,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.    , 0.0001, 0.0001]), 'lambdas': array([0.    , 0.0001, 0.0001]), 'gvals': array([27117.3067,  5828.8981,  4517.3098])}",weak500,3
MY-large_mu,3,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5545454545454546,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0006, 0.0007, 0.0012]), 'lambdas': array([0.0006, 0.0007, 0.0012]), 'gvals': array([898.1233, 662.6323, 424.2888])}",weak500,3
MY-large_mu,3,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.503030303030303,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0017, 0.0034, 0.0038]), 'lambdas': array([0.0017, 0.0034, 0.0038]), 'gvals': array([282.3028, 144.3375, 128.9813])}",weak500,3
MY-large_mu,4,linear,{},linear,0.5484848484848485,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.002 , 0.0047, 0.0066]), 'lambdas': array([0.0001, 0.002 , 0.0047, 0.0066]), 'gvals': array([4348.4588,  242.7724,  103.4746,   72.8554])}",weak500,3
MY-large_mu,4,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.503030303030303,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0002, 0.0002, 0.0004]), 'lambdas': array([0.    , 0.0002, 0.0002, 0.0004]), 'gvals': array([15592.0612,  2508.5507,  2068.666 ,  1370.9247])}",weak500,3
MY-large_mu,4,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.5515151515151515,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0001, 0.0002, 0.0003, 0.0005]), 'lambdas': array([0.0001, 0.0002, 0.0003, 0.0005]), 'gvals': array([5050.5911, 2983.4691, 1424.2454,  970.3013])}",weak500,3
MY-large_mu,4,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5484848484848485,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0002, 0.0009, 0.0023]), 'lambdas': array([0.    , 0.0002, 0.0009, 0.0023]), 'gvals': array([25962.5585,  2869.7951,   569.271 ,   213.3011])}",weak500,3
MY-large_mu,4,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.5666666666666667,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0028, 0.006 , 0.0079, 0.017 ]), 'lambdas': array([0.0028, 0.006 , 0.0079, 0.017 ]), 'gvals': array([173.9645,  79.9182,  60.1947,  26.9345])}",weak500,3
MY-small_mu,1,linear,{},linear,0.5545454545454546,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0022]), 'lambdas': array([0.0022]), 'D_scores': array([224.4442])}",weak500,3
MY-small_mu,1,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.509090909090909,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([15120.5093])}",weak500,3
