variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-large_mu,64,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.8181818181818182,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0059,       0.0115,       0.0201,       0.0222,
             0.0313,       0.0366,       0.0436, 2139310.7306,
       1843634.3935,  697132.5681,  480364.3889,  407825.0323,
        360257.8766,  287068.2796,  225328.7598,       0.067 ,
        198129.7683,  146015.1974,  132724.7938,  101603.0813,
         91627.559 ,   80150.6111,       0.072 ,   53272.2571,
         47674.6659,   33546.0236,   30797.8868,   28490.0861,
         27902.4122,   22747.1395,   20457.2801,   14798.9044,
         13922.7687,   11394.5017,   10131.3349,    9055.6546,
          7255.179 ,    6895.8209,    5584.1328,    4893.252 ,
          4585.2724,       0.0938,    3784.3105,    3055.7824,
          2551.3271,    2155.0559,    1797.0838,    1332.7415,
          1204.181 ,     859.0622,     776.0015,     554.0933,
             0.1183,     538.6651,       0.1221,     414.8586,
           349.9591,     253.2743,     160.3446,       0.1517,
             0.1557,      88.6936,      36.8316,      25.8625]), 'lambdas': array([      0.0059,       0.0115,       0.0201,       0.0222,
             0.0313,       0.0366,       0.0436, 2139310.7306,
       1843634.3935,  697132.5681,  480364.3889,  407825.0323,
        360257.8766,  287068.2796,  225328.7598,       0.067 ,
        198129.7683,  146015.1974,  132724.7938,  101603.0813,
         91627.559 ,   80150.6111,       0.072 ,   53272.2571,
         47674.6659,   33546.0236,   30797.8868,   28490.0861,
         27902.4122,   22747.1395,   20457.2801,   14798.9044,
         13922.7687,   11394.5017,   10131.3349,    9055.6546,
          7255.179 ,    6895.8209,    5584.1328,    4893.252 ,
          4585.2724,       0.0938,    3784.3105,    3055.7824,
          2551.3271,    2155.0559,    1797.0838,    1332.7415,
          1204.181 ,     859.0622,     776.0015,     554.0933,
             0.1183,     538.6651,       0.1221,     414.8586,
           349.9591,     253.2743,     160.3446,       0.1517,
             0.1557,      88.6936,      36.8316,      25.8625]), 'gvals': array([81.2037, 40.6311, 22.4047, 20.1204, 13.7233, 11.52  ,  9.3967,
        6.788 ,  6.7136,  6.2274,  6.0412,  5.9593,  5.8973,  5.7837,
        5.6627,  5.6076,  5.5983,  5.4457,  5.398 ,  5.2644,  5.2127,
        5.1458,  5.1268,  4.9416,  4.8861,  4.7104,  4.6676,  4.6287,
        4.6183,  4.5161,  4.4631,  4.3012,  4.2707,  4.1705,  4.1117,
        4.0556,  3.9448,  3.9194,  3.8139,  3.7479,  3.7154,  3.6484,
        3.6194,  3.5126,  3.4224,  3.338 ,  3.2472,  3.0979,  3.0472,
        2.8785,  2.8277,  2.6596,  2.6587,  2.6455,  2.5435,  2.5152,
        2.4303,  2.2692,  2.0418,  1.8532,  1.7816,  1.7482,  1.3168,
        1.1457])}",diff_mean_diff_covariance,2
MY-large_mu,64,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.8636363636363636,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0006,       0.0017,       0.0046,       0.0053,
             0.0086,       0.0102,       0.0127,       0.0167,
             0.0208,       0.0302,       0.0392,       0.0473,
       7869228.7419, 2944357.1129, 2156710.6998, 1729155.1103,
       1465702.7756, 1097427.8681,  682878.6438,  513524.6921,
        428850.254 ,  314703.6022,  237827.5521,       0.0674,
        168719.1627,  133255.4138,  104477.9179,       0.0706,
         93996.7565,   83374.2041,   77146.0831,   56233.5995,
         48922.6397,   35512.888 ,   32034.3627,   29381.8784,
         22985.1388,   21234.426 ,   19624.1877,       0.0811,
         17612.7516,   15173.8391,   11224.5682,   10143.246 ,
          8994.3217,    8075.9095,       0.0881,    6665.0032,
          5682.0766,    5237.9642,    3925.0436,    3608.095 ,
          2863.2796,    2487.51  ,    2293.7295,    1677.3205,
          1662.9144,     854.6638,     773.4403,     668.6685,
           623.2017,     461.4887,       0.1247,     324.0614]), 'lambdas': array([      0.0006,       0.0017,       0.0046,       0.0053,
             0.0086,       0.0102,       0.0127,       0.0167,
             0.0208,       0.0302,       0.0392,       0.0473,
       7869228.7419, 2944357.1129, 2156710.6998, 1729155.1103,
       1465702.7756, 1097427.8681,  682878.6438,  513524.6921,
        428850.254 ,  314703.6022,  237827.5521,       0.0674,
        168719.1627,  133255.4138,  104477.9179,       0.0706,
         93996.7565,   83374.2041,   77146.0831,   56233.5995,
         48922.6397,   35512.888 ,   32034.3627,   29381.8784,
         22985.1388,   21234.426 ,   19624.1877,       0.0811,
         17612.7516,   15173.8391,   11224.5682,   10143.246 ,
          8994.3217,    8075.9095,       0.0881,    6665.0032,
          5682.0766,    5237.9642,    3925.0436,    3608.095 ,
          2863.2796,    2487.51  ,    2293.7295,    1677.3205,
          1662.9144,     854.6638,     773.4403,     668.6685,
           623.2017,     461.4887,       0.1247,     324.0614]), 'gvals': array([887.6802, 288.2967, 104.7472,  91.4757,  55.0219,  46.2193,
        36.7119,  27.3107,  21.6068,  14.3318,  10.6406,   8.5419,
         7.4392,   6.9477,   6.792 ,   6.6816,   6.5989,   6.4542,
         6.217 ,   6.0745,   5.9844,   5.8297,   5.6897,   5.5715,
         5.518 ,   5.4   ,   5.2784,   5.2581,   5.2255,   5.1656,
         5.1267,   4.9686,   4.899 ,   4.7388,   4.6873,   4.6441,
         4.5213,   4.4817,   4.4423,   4.4065,   4.3882,   4.3137,
         4.163 ,   4.1123,   4.0522,   3.9984,   3.9614,   3.9024,
         3.8226,   3.7819,   3.6377,   3.5956,   3.48  ,   3.4097,
         3.3692,   3.2128,   3.2085,   2.8759,   2.8261,   2.7534,
         2.7182,   2.5683,   2.4701,   2.392 ])}",diff_mean_diff_covariance,2
MY-small_mu,1,linear,{},linear,0.6454545454545455,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([2.1547e+10])}",diff_mean_diff_covariance,2
MY-small_mu,1,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.5818181818181818,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0004]), 'lambdas': array([0.0004]), 'D_scores': array([1189.762])}",diff_mean_diff_covariance,2
MY-small_mu,1,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.6,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0004]), 'lambdas': array([0.0004]), 'D_scores': array([1152.4681])}",diff_mean_diff_covariance,2
MY-small_mu,1,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.5363636363636364,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0058]), 'lambdas': array([0.0058]), 'D_scores': array([82.438])}",diff_mean_diff_covariance,2
MY-small_mu,1,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.6454545454545455,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0023]), 'lambdas': array([0.0023]), 'D_scores': array([209.7879])}",diff_mean_diff_covariance,2
MY-small_mu,2,linear,{},linear,0.7090909090909091,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'D_scores': array([4.3686e+09, 3.4691e+09])}",diff_mean_diff_covariance,2
MY-small_mu,2,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.5181818181818182,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0027, 0.004 ]), 'lambdas': array([0.0027, 0.004 ]), 'D_scores': array([179.5605, 120.8683])}",diff_mean_diff_covariance,2
MY-small_mu,2,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.6090909090909091,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0006, 0.0027]), 'lambdas': array([0.0006, 0.0027]), 'D_scores': array([850.2041, 178.8842])}",diff_mean_diff_covariance,2
MY-small_mu,2,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.5272727272727272,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0053, 0.0121]), 'lambdas': array([0.0053, 0.0121]), 'D_scores': array([90.8104, 38.6649])}",diff_mean_diff_covariance,2
MY-small_mu,2,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.6909090909090909,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.001 , 0.0022]), 'lambdas': array([0.001 , 0.0022]), 'D_scores': array([474.0632, 227.4559])}",diff_mean_diff_covariance,2
MY-small_mu,3,linear,{},linear,0.7727272727272727,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0., 0.]), 'lambdas': array([0., 0., 0.]), 'D_scores': array([9.1045e+09, 6.1071e+09, 4.4840e+09])}",diff_mean_diff_covariance,2
MY-small_mu,3,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.6272727272727273,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0015, 0.0024, 0.0042]), 'lambdas': array([0.0015, 0.0024, 0.0042]), 'D_scores': array([338.8742, 209.0496, 115.3462])}",diff_mean_diff_covariance,2
MY-small_mu,3,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.6181818181818182,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0005, 0.0017, 0.005 ]), 'lambdas': array([0.0005, 0.0017, 0.005 ]), 'D_scores': array([987.4263, 299.2344,  96.8153])}",diff_mean_diff_covariance,2
MY-small_mu,3,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.7181818181818181,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0062, 0.0091, 0.0103]), 'lambdas': array([0.0062, 0.0091, 0.0103]), 'D_scores': array([77.6112, 51.8812, 45.7935])}",diff_mean_diff_covariance,2
MY-small_mu,3,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.7090909090909091,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0007, 0.0015, 0.0026]), 'lambdas': array([0.0007, 0.0015, 0.0026]), 'D_scores': array([691.4132, 337.7976, 188.1871])}",diff_mean_diff_covariance,2
MY-small_mu,4,linear,{},linear,0.8545454545454545,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0.]), 'D_scores': array([4.2740e+11, 4.4320e+09, 3.8066e+09, 2.6117e+09])}",diff_mean_diff_covariance,2
MY-small_mu,4,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.6272727272727273,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0002, 0.0024, 0.0032, 0.0046]), 'lambdas': array([0.0002, 0.0024, 0.0032, 0.0046]), 'D_scores': array([2009.3883,  203.2258,  152.5101,  105.6214])}",diff_mean_diff_covariance,2
MY-small_mu,4,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.5636363636363636,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0024, 0.0033, 0.0042, 0.0051]), 'lambdas': array([0.0024, 0.0033, 0.0042, 0.0051]), 'D_scores': array([201.5428, 150.2444, 116.5699,  95.1765])}",diff_mean_diff_covariance,2
MY-small_mu,4,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.7818181818181819,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0051, 0.0112, 0.0167, 0.019 ]), 'lambdas': array([0.0051, 0.0112, 0.0167, 0.019 ]), 'D_scores': array([94.5947, 42.093 , 27.413 , 23.8212])}",diff_mean_diff_covariance,2
MY-small_mu,4,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.7181818181818181,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0017, 0.0045, 0.0061, 0.0074]), 'lambdas': array([0.0017, 0.0045, 0.0061, 0.0074]), 'D_scores': array([289.2056, 108.0717,  79.1604,  64.873 ])}",diff_mean_diff_covariance,2
MY-small_mu,8,linear,{},linear,0.8454545454545455,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0., 0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0., 0., 0.]), 'D_scores': array([1.0465e+11, 3.5210e+09, 2.6304e+09, 2.3655e+09, 2.1386e+09,
       1.9034e+09, 1.4141e+09, 1.3030e+09])}",diff_mean_diff_covariance,2
MY-small_mu,8,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.7545454545454545,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0011, 0.0015, 0.0026, 0.0043, 0.0057, 0.0072, 0.0086, 0.0121]), 'lambdas': array([0.0011, 0.0015, 0.0026, 0.0043, 0.0057, 0.0072, 0.0086, 0.0121]), 'D_scores': array([459.4844, 320.2615, 191.4149, 112.3116,  85.2981,  66.0306,
        55.3419,  38.5974])}",diff_mean_diff_covariance,2
MY-small_mu,8,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.7,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0018, 0.0018, 0.004 , 0.0061, 0.0074, 0.0116, 0.012 , 0.0148]), 'lambdas': array([0.0018, 0.0018, 0.004 , 0.0061, 0.0074, 0.0116, 0.012 , 0.0148]), 'D_scores': array([281.7999, 275.9294, 120.9927,  78.6956,  64.2255,  40.3853,
        39.0624,  31.1663])}",diff_mean_diff_covariance,2
MY-small_mu,8,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.7545454545454545,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0105, 0.0143, 0.0194, 0.0207, 0.0275, 0.0334, 0.0417, 0.0544]), 'lambdas': array([0.0105, 0.0143, 0.0194, 0.0207, 0.0275, 0.0334, 0.0417, 0.0544]), 'D_scores': array([44.9491, 32.4238, 23.2595, 21.7487, 15.941 , 12.7917,  9.9154,
        7.242 ])}",diff_mean_diff_covariance,2
MY-small_mu,8,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.7272727272727273,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0004, 0.0025, 0.0035, 0.0044, 0.0054, 0.0067, 0.0108, 0.014 ]), 'lambdas': array([0.0004, 0.0025, 0.0035, 0.0044, 0.0054, 0.0067, 0.0108, 0.014 ]), 'D_scores': array([1143.034 ,  197.1304,  139.4483,  110.0411,   90.209 ,   71.1748,
         43.7298,   32.9944])}",diff_mean_diff_covariance,2
MY-small_mu,16,linear,{},linear,0.8909090909090909,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]), 'D_scores': array([4.3861e+09, 3.5179e+09, 1.5886e+09, 1.3434e+09, 1.3401e+09,
       1.1236e+09, 8.2908e+08, 6.7676e+08, 6.5070e+08, 6.3904e+08,
       4.9819e+08, 4.9351e+08, 3.6115e+08, 3.4783e+08, 3.2480e+08,
       2.3574e+08])}",diff_mean_diff_covariance,2
MY-small_mu,16,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.7545454545454545,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0009, 0.0016, 0.0018, 0.0034, 0.005 , 0.0054, 0.0061, 0.0079,
       0.0094, 0.0106, 0.0125, 0.0131, 0.0155, 0.0192, 0.0225, 0.0249]), 'lambdas': array([0.0009, 0.0016, 0.0018, 0.0034, 0.005 , 0.0054, 0.0061, 0.0079,
       0.0094, 0.0106, 0.0125, 0.0131, 0.0155, 0.0192, 0.0225, 0.0249]), 'D_scores': array([547.4038, 307.5055, 272.3808, 145.069 ,  96.4764,  89.4485,
        78.3568,  60.041 ,  50.5363,  44.5118,  37.3275,  35.3997,
        29.7618,  23.6182,  19.7859,  17.7739])}",diff_mean_diff_covariance,2
MY-small_mu,16,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.7,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.002 , 0.0022, 0.0033, 0.0068, 0.0077, 0.0094, 0.0112, 0.0127,
       0.0154, 0.0172, 0.0207, 0.0239, 0.0265, 0.0356, 0.0393, 0.0456]), 'lambdas': array([0.002 , 0.0022, 0.0033, 0.0068, 0.0077, 0.0094, 0.0112, 0.0127,
       0.0154, 0.0172, 0.0207, 0.0239, 0.0265, 0.0356, 0.0393, 0.0456]), 'D_scores': array([240.4475, 227.6042, 148.1598,  70.8387,  61.7216,  50.2935,
        41.7538,  36.5399,  29.8647,  26.4875,  21.6646,  18.5919,
        16.5822,  11.891 ,  10.6006,   8.9143])}",diff_mean_diff_covariance,2
MY-small_mu,16,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.7818181818181819,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.003 ,       0.0036,       0.0052,       0.0094,
             0.0155,       0.0211,       0.0281,       0.0352,
             0.0417,       0.0478, 1625273.4354,  890089.6126,
        697565.7831,  516678.6912,  383659.5321,       0.0644]), 'lambdas': array([      0.003 ,       0.0036,       0.0052,       0.0094,
             0.0155,       0.0211,       0.0281,       0.0352,
             0.0417,       0.0478, 1625273.4354,  890089.6126,
        697565.7831,  516678.6912,  383659.5321,       0.0644]), 'D_scores': array([162.0286, 134.7945,  93.5167,  50.2964,  29.7249,  21.2298,
        15.5126,  12.0275,   9.9008,   8.4454,   6.6508,   6.3496,
         6.2277,   6.0776,   5.9288,   5.8897])}",diff_mean_diff_covariance,2
MY-small_mu,16,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.8454545454545455,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0003,       0.0023,       0.0045,       0.0088,
             0.0112,       0.0118,       0.0198,       0.0206,
             0.0272,       0.0307,       0.0451,       0.0521,
       3204520.1   , 2780533.4994,       0.0568, 1787105.8154]), 'lambdas': array([      0.0003,       0.0023,       0.0045,       0.0088,
             0.0112,       0.0118,       0.0198,       0.0206,
             0.0272,       0.0307,       0.0451,       0.0521,
       3204520.1   , 2780533.4994,       0.0568, 1787105.8154]), 'D_scores': array([1482.3461,  217.6413,  107.9532,   53.7844,   41.7563,   39.5549,
         22.8536,   21.8592,   16.0482,   14.0488,    9.0405,    7.6244,
          6.99  ,    6.9191,    6.8648,    6.6981])}",diff_mean_diff_covariance,2
MY-small_mu,32,linear,{},linear,0.9090909090909091,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    ,
       0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    ,
       0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    ,
       0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.0307, 0.0501]), 'lambdas': array([0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    ,
       0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    ,
       0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.    ,
       0.    , 0.    , 0.    , 0.    , 0.    , 0.    , 0.0307, 0.0501]), 'D_scores': array([3.9920e+10, 1.5014e+10, 3.1240e+09, 2.6691e+09, 2.0484e+09,
       1.8078e+09, 1.7451e+09, 1.5037e+09, 1.1186e+09, 8.3463e+08,
       7.9105e+08, 6.3151e+08, 5.9070e+08, 5.0714e+08, 4.5482e+08,
       4.3308e+08, 4.1765e+08, 3.1068e+08, 3.0800e+08, 2.8189e+08,
       2.5745e+08, 2.4676e+08, 2.2885e+08, 2.1564e+08, 1.7539e+08,
       1.6144e+08, 1.5864e+08, 1.3368e+08, 1.0331e+08, 8.1625e+07,
       1.4044e+01, 7.9843e+00])}",diff_mean_diff_covariance,2
MY-small_mu,32,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.7727272727272727,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0003,       0.0012,       0.0016,       0.0067,
             0.0078,       0.0111,       0.0115,       0.0125,
             0.0183,       0.0193,       0.0222,       0.0231,
             0.0324,       0.0381,       0.0411,       0.0422,
             0.0481, 7170609.9358,       0.0535, 1815440.5265,
       1347970.1096, 1089379.8022,       0.0611,  768299.5114,
        628428.239 ,  538416.3457,  428212.8313,  424675.6658,
        354876.4173,  336335.2116,  300971.777 ,  266580.4689]), 'lambdas': array([      0.0003,       0.0012,       0.0016,       0.0067,
             0.0078,       0.0111,       0.0115,       0.0125,
             0.0183,       0.0193,       0.0222,       0.0231,
             0.0324,       0.0381,       0.0411,       0.0422,
             0.0481, 7170609.9358,       0.0535, 1815440.5265,
       1347970.1096, 1089379.8022,       0.0611,  768299.5114,
        628428.239 ,  538416.3457,  428212.8313,  424675.6658,
        354876.4173,  336335.2116,  300971.777 ,  266580.4689]), 'D_scores': array([1520.9827,  400.8357,  303.2664,   72.2342,   61.265 ,   42.3009,
         40.6427,   37.2151,   24.7736,   23.4924,   20.1726,   19.2198,
         13.2102,   10.9978,   10.0812,    9.7565,    8.3771,    7.3931,
          7.3921,    6.706 ,    6.5571,    6.4506,    6.2831,    6.276 ,
          6.1755,    6.0982,    5.9838,    5.9798,    5.8909,    5.8633,
          5.8074,    5.7468])}",diff_mean_diff_covariance,2
MY-small_mu,32,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.7181818181818181,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0007,       0.0018,       0.0027,       0.0042,
             0.005 ,       0.006 ,       0.0097,       0.0112,
             0.0154,       0.0184,       0.0197,       0.0213,
             0.0297,       0.0328,       0.0357,       0.0367,
             0.0411,       0.0484,       0.0527, 2476510.4987,
             0.0574,  287835.8349,  203757.4811,  159075.0047,
             0.0686,  137215.4382,       0.0699,  108469.5376,
         90329.3415,   76592.4146,   67047.9125,   60681.2736]), 'lambdas': array([      0.0007,       0.0018,       0.0027,       0.0042,
             0.005 ,       0.006 ,       0.0097,       0.0112,
             0.0154,       0.0184,       0.0197,       0.0213,
             0.0297,       0.0328,       0.0357,       0.0367,
             0.0411,       0.0484,       0.0527, 2476510.4987,
             0.0574,  287835.8349,  203757.4811,  159075.0047,
             0.0686,  137215.4382,       0.0699,  108469.5376,
         90329.3415,   76592.4146,   67047.9125,   60681.2736]), 'D_scores': array([701.0758, 279.6657, 180.4504, 115.4427,  97.1922,  80.199 ,
        48.8941,  41.8794,  29.8872,  24.7439,  22.8598,  21.0093,
        14.5956,  13.0442,  11.8379,  11.4834,  10.0784,   8.3168,
         7.5116,   6.8614,   6.7827,   5.7851,   5.6124,   5.4886,
         5.4487,   5.4147,   5.3231,   5.2971,   5.2056,   5.1232,
         5.0566,   5.0067])}",diff_mean_diff_covariance,2
MY-small_mu,32,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.8363636363636363,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0023,       0.0101,       0.0142,       0.0177,
             0.0199,       0.0251,       0.034 ,       0.0392,
             0.0551,       0.0572, 2276091.2378,  999929.4388,
        640785.7503,  464343.3713,  417115.9633,  387234.0518,
        237881.8355,  191461.8906,  110096.4597,  106489.7751,
         89944.6283,       0.0718,   72345.2194,   54315.1066,
         52672.7758,   45134.6588,   40034.3095,   32179.0709,
         28739.1987,       0.0791,   24149.4368,   19757.8117]), 'lambdas': array([      0.0023,       0.0101,       0.0142,       0.0177,
             0.0199,       0.0251,       0.034 ,       0.0392,
             0.0551,       0.0572, 2276091.2378,  999929.4388,
        640785.7503,  464343.3713,  417115.9633,  387234.0518,
        237881.8355,  191461.8906,  110096.4597,  106489.7751,
         89944.6283,       0.0718,   72345.2194,   54315.1066,
         52672.7758,   45134.6588,   40034.3095,   32179.0709,
         28739.1987,       0.0791,   24149.4368,   19757.8117]), 'D_scores': array([213.1691,  46.6444,  32.5642,  25.6661,  22.7024,  17.5951,
        12.5123,  10.6392,   7.1274,   6.8191,   6.819 ,   6.4078,
         6.1853,   6.0242,   5.9707,   5.9334,   5.6898,   5.5812,
         5.3047,   5.2879,   5.2039,   5.1568,   5.0947,   4.9514,
         4.936 ,   4.8588,   4.799 ,   4.6899,   4.633 ,   4.5512,
         4.5461,   4.4461])}",diff_mean_diff_covariance,2
MY-small_mu,32,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.8181818181818182,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.0018,       0.002 ,       0.0035,       0.0043,
             0.0072,       0.0101,       0.0133,       0.0142,
             0.0198,       0.0268,       0.032 ,       0.0495,
       7779288.9358, 3332735.4422, 2028447.2573, 1764237.5069,
       1362495.5777,  773777.9802,  655515.8331,  352463.0181,
             0.065 ,  264919.0735,  249362.3206,  140287.1187,
        134493.756 ,   98424.6948,   84149.3211,   68432.0295,
         62032.4664,   51482.3652,       0.0747,   40067.3265]), 'lambdas': array([      0.0018,       0.002 ,       0.0035,       0.0043,
             0.0072,       0.0101,       0.0133,       0.0142,
             0.0198,       0.0268,       0.032 ,       0.0495,
       7779288.9358, 3332735.4422, 2028447.2573, 1764237.5069,
       1362495.5777,  773777.9802,  655515.8331,  352463.0181,
             0.065 ,  264919.0735,  249362.3206,  140287.1187,
        134493.756 ,   98424.6948,   84149.3211,   68432.0295,
         62032.4664,   51482.3652,       0.0747,   40067.3265]), 'D_scores': array([280.5229, 242.0467, 140.7348, 114.2861,  66.8105,  46.8699,
        34.9909,  32.6475,  22.8385,  16.3499,  13.4134,   8.1002,
         7.4335,   7.0097,   6.7614,   6.6916,   6.5624,   6.2795,
         6.1966,   5.8864,   5.8282,   5.7436,   5.7133,   5.4257,
         5.4047,   5.2485,   5.1702,   5.0671,   5.0178,   4.9245,
         4.899 ,   4.7992])}",diff_mean_diff_covariance,2
