pair,class0,class1,rep,m,r,stage1_kernel,family,class0_bags,class1_bags,stable_r_limit,coordinate_rank,available_directions,D_mu,D_covariance,heuristic_family,evaluation_protocol,status,status_detail,acc,probe_C
cat vs dog,cat,dog,0,4,2,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
cat vs dog,cat,dog,0,4,4,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,10.0
cat vs dog,cat,dog,0,4,6,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
cat vs dog,cat,dog,0,4,8,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.85,1.0
cat vs dog,cat,dog,0,4,10,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,0.1
cat vs dog,cat,dog,0,4,16,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,10.0
cat vs dog,cat,dog,0,4,24,polynomial,large_mu,75,75,75,149,24,36326.41229546272,283337.7312705072,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.86,0.1
cat vs dog,cat,dog,0,4,1,polynomial,small_mu,75,75,74,149,24,36326.41229546272,283337.7312705072,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,1.0
cat vs dog,cat,dog,0,4,2,polynomial,small_mu,75,75,74,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
cat vs dog,cat,dog,0,4,4,polynomial,small_mu,75,75,74,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,0,4,6,rbf,small_mu,75,75,74,149,24,9156.50666579534,95416.628185835,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,10.0
cat vs dog,cat,dog,0,4,8,polynomial,small_mu,75,75,74,149,24,36326.41229546272,283337.7312705072,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,10.0
cat vs dog,cat,dog,0,4,10,polynomial,small_mu,75,75,74,149,24,36326.41229546272,283337.7312705072,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.85,1.0
cat vs dog,cat,dog,0,4,16,polynomial,small_mu,75,75,74,149,24,36326.41229546272,283337.7312705072,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,1.0
cat vs dog,cat,dog,0,4,24,rbf,small_mu,75,75,74,149,24,9156.50666579534,95416.628185835,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,1.0
cat vs dog,cat,dog,0,8,1,polynomial,large_mu,37,37,37,73,24,57857.33669537658,154590.1673221438,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,1.0
cat vs dog,cat,dog,0,8,2,linear,large_mu,37,37,37,73,24,10803475.926410208,21559773.608287647,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
cat vs dog,cat,dog,0,8,4,linear,large_mu,37,37,37,73,24,10803475.926410208,21559773.608287647,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,0.1
cat vs dog,cat,dog,0,8,6,linear,large_mu,37,37,37,73,24,10803475.926410208,21559773.608287647,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,1.0
cat vs dog,cat,dog,0,8,8,linear,large_mu,37,37,37,73,24,10803475.926410208,21559773.608287647,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,0.1
cat vs dog,cat,dog,0,8,10,linear,large_mu,37,37,37,73,24,10803475.926410208,21559773.608287647,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,10.0
cat vs dog,cat,dog,0,8,16,rbf,large_mu,37,37,37,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.85,1.0
cat vs dog,cat,dog,0,8,24,rbf,large_mu,37,37,37,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,10.0
cat vs dog,cat,dog,0,8,1,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
cat vs dog,cat,dog,0,8,2,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,10.0
cat vs dog,cat,dog,0,8,4,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,10.0
cat vs dog,cat,dog,0,8,6,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,0,8,8,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
cat vs dog,cat,dog,0,8,10,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
cat vs dog,cat,dog,0,8,16,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
cat vs dog,cat,dog,0,8,24,rbf,small_mu,37,37,36,73,24,11820.390845156437,48459.429338146176,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
cat vs dog,cat,dog,0,16,1,polynomial,large_mu,18,18,18,35,24,69902.89826337236,81015.58695205604,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,0.1
cat vs dog,cat,dog,0,16,2,polynomial,large_mu,18,18,18,35,24,69902.89826337236,81015.58695205604,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
cat vs dog,cat,dog,0,16,4,polynomial,large_mu,18,18,18,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
cat vs dog,cat,dog,0,16,6,polynomial,large_mu,18,18,18,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,10.0
cat vs dog,cat,dog,0,16,8,polynomial,large_mu,18,18,18,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,0,16,10,polynomial,large_mu,18,18,18,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
cat vs dog,cat,dog,0,16,16,linear,large_mu,18,18,18,35,19,14193024.833762769,12348070.63045548,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,10.0
cat vs dog,cat,dog,0,16,1,laplacian,small_mu,18,18,17,35,24,9647.273807451576,18418.247655120147,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,1.0
cat vs dog,cat,dog,0,16,2,polynomial,small_mu,18,18,17,35,24,69902.89826337236,81015.58695205604,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8075,0.1
cat vs dog,cat,dog,0,16,4,polynomial,small_mu,18,18,17,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
cat vs dog,cat,dog,0,16,6,polynomial,small_mu,18,18,17,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,10.0
cat vs dog,cat,dog,0,16,8,polynomial,small_mu,18,18,17,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
cat vs dog,cat,dog,0,16,10,polynomial,small_mu,18,18,17,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,1.0
cat vs dog,cat,dog,0,16,16,polynomial,small_mu,18,18,17,35,24,69902.89826337236,81015.58695205604,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,1,4,1,laplacian,large_mu,75,75,75,149,24,7607.406989404965,72694.78641058359,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,10.0
cat vs dog,cat,dog,1,4,2,laplacian,large_mu,75,75,75,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,1.0
cat vs dog,cat,dog,1,4,4,laplacian,large_mu,75,75,75,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,0.1
cat vs dog,cat,dog,1,4,6,polynomial,large_mu,75,75,75,149,24,45149.35830542061,282236.7561763017,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,0.1
cat vs dog,cat,dog,1,4,8,laplacian,large_mu,75,75,75,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,0.1
cat vs dog,cat,dog,1,4,10,laplacian,large_mu,75,75,75,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,1.0
cat vs dog,cat,dog,1,4,16,polynomial,large_mu,75,75,75,149,24,45149.35830542061,282236.7561763017,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,1,4,24,laplacian,large_mu,75,75,75,149,24,7607.406989404965,72694.78641058359,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,0.1
cat vs dog,cat,dog,1,4,1,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,1.0
cat vs dog,cat,dog,1,4,2,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,1.0
cat vs dog,cat,dog,1,4,4,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,10.0
cat vs dog,cat,dog,1,4,6,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,1.0
cat vs dog,cat,dog,1,4,8,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,1.0
cat vs dog,cat,dog,1,4,10,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,1,4,16,laplacian,small_mu,75,75,74,149,24,7607.406989404965,72694.78641058359,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,1,4,24,polynomial,small_mu,75,75,74,149,24,45149.35830542061,282236.7561763017,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,10.0
cat vs dog,cat,dog,1,8,1,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8075,1.0
cat vs dog,cat,dog,1,8,2,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8075,0.1
cat vs dog,cat,dog,1,8,4,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,10.0
cat vs dog,cat,dog,1,8,6,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,0.1
cat vs dog,cat,dog,1,8,8,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,10.0
cat vs dog,cat,dog,1,8,10,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,0.1
cat vs dog,cat,dog,1,8,16,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8225,0.1
cat vs dog,cat,dog,1,8,24,laplacian,large_mu,37,37,37,73,24,8934.244728404929,36984.24376211448,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,1.0
cat vs dog,cat,dog,1,8,1,laplacian,small_mu,37,37,36,73,24,8934.244728404929,36984.24376211448,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,10.0
cat vs dog,cat,dog,1,8,2,laplacian,small_mu,37,37,36,73,24,8934.244728404929,36984.24376211448,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,10.0
cat vs dog,cat,dog,1,8,4,laplacian,small_mu,37,37,36,73,24,8934.244728404929,36984.24376211448,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,1.0
cat vs dog,cat,dog,1,8,6,polynomial,small_mu,37,37,36,73,24,61428.659451868014,155929.01883397877,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,0.1
cat vs dog,cat,dog,1,8,8,polynomial,small_mu,37,37,36,73,24,61428.659451868014,155929.01883397877,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8075,10.0
cat vs dog,cat,dog,1,8,10,polynomial,small_mu,37,37,36,73,24,61428.659451868014,155929.01883397877,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,1.0
cat vs dog,cat,dog,1,8,16,polynomial,small_mu,37,37,36,73,24,61428.659451868014,155929.01883397877,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,1.0
cat vs dog,cat,dog,1,8,24,laplacian,small_mu,37,37,36,73,24,8934.244728404929,36984.24376211448,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,10.0
cat vs dog,cat,dog,1,16,1,polynomial,large_mu,18,18,18,35,24,71985.31526666746,78629.21254336077,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,0.1
cat vs dog,cat,dog,1,16,2,polynomial,large_mu,18,18,18,35,24,71985.31526666746,78629.21254336077,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,0.1
cat vs dog,cat,dog,1,16,4,sigmoid,large_mu,18,18,18,35,24,25296.686504293564,14192.837386252268,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,1.0
cat vs dog,cat,dog,1,16,6,polynomial,large_mu,18,18,18,35,24,71985.31526666746,78629.21254336077,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,10.0
cat vs dog,cat,dog,1,16,8,polynomial,large_mu,18,18,18,35,24,71985.31526666746,78629.21254336077,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8225,0.1
cat vs dog,cat,dog,1,16,10,polynomial,large_mu,18,18,18,35,24,71985.31526666746,78629.21254336077,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
cat vs dog,cat,dog,1,16,16,polynomial,large_mu,18,18,18,35,24,71985.31526666746,78629.21254336077,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,10.0
cat vs dog,cat,dog,1,16,1,linear,small_mu,18,18,17,35,18,15216760.681847138,11867694.18398099,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,1,16,2,polynomial,small_mu,18,18,17,35,24,71985.31526666746,78629.21254336077,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,1.0
cat vs dog,cat,dog,1,16,4,linear,small_mu,18,18,17,35,18,15216760.681847138,11867694.18398099,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,0.1
cat vs dog,cat,dog,1,16,6,polynomial,small_mu,18,18,17,35,24,71985.31526666746,78629.21254336077,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,10.0
cat vs dog,cat,dog,1,16,8,linear,small_mu,18,18,17,35,18,15216760.681847138,11867694.18398099,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,1.0
cat vs dog,cat,dog,1,16,10,linear,small_mu,18,18,17,35,18,15216760.681847138,11867694.18398099,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,10.0
cat vs dog,cat,dog,1,16,16,polynomial,small_mu,18,18,17,35,24,71985.31526666746,78629.21254336077,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
cat vs dog,cat,dog,2,4,1,rbf,large_mu,75,75,75,149,24,9902.269714683753,96489.2644580945,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,10.0
cat vs dog,cat,dog,2,4,2,rbf,large_mu,75,75,75,149,24,9902.269714683753,96489.2644580945,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,2,4,4,laplacian,large_mu,75,75,75,149,24,7569.991454641167,73567.704574397,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,1.0
cat vs dog,cat,dog,2,4,6,rbf,large_mu,75,75,75,149,24,9902.269714683753,96489.2644580945,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,0.1
cat vs dog,cat,dog,2,4,8,rbf,large_mu,75,75,75,149,24,9902.269714683753,96489.2644580945,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,0.1
cat vs dog,cat,dog,2,4,10,rbf,large_mu,75,75,75,149,24,9902.269714683753,96489.2644580945,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,2,4,16,polynomial,large_mu,75,75,75,149,24,42333.02049891479,294978.53354827734,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
cat vs dog,cat,dog,2,4,24,rbf,large_mu,75,75,75,149,24,9902.269714683753,96489.2644580945,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
cat vs dog,cat,dog,2,4,1,rbf,small_mu,75,75,74,149,24,9902.269714683753,96489.2644580945,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,0.1
cat vs dog,cat,dog,2,4,2,rbf,small_mu,75,75,74,149,24,9902.269714683753,96489.2644580945,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,0.1
cat vs dog,cat,dog,2,4,4,laplacian,small_mu,75,75,74,149,24,7569.991454641167,73567.704574397,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,10.0
cat vs dog,cat,dog,2,4,6,rbf,small_mu,75,75,74,149,24,9902.269714683753,96489.2644580945,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
cat vs dog,cat,dog,2,4,8,laplacian,small_mu,75,75,74,149,24,7569.991454641167,73567.704574397,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,10.0
cat vs dog,cat,dog,2,4,10,laplacian,small_mu,75,75,74,149,24,7569.991454641167,73567.704574397,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
cat vs dog,cat,dog,2,4,16,laplacian,small_mu,75,75,74,149,24,7569.991454641167,73567.704574397,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
cat vs dog,cat,dog,2,4,24,laplacian,small_mu,75,75,74,149,24,7569.991454641167,73567.704574397,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
cat vs dog,cat,dog,2,8,1,laplacian,large_mu,37,37,37,73,24,8613.677983597594,36980.87334517726,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,1.0
cat vs dog,cat,dog,2,8,2,laplacian,large_mu,37,37,37,73,24,8613.677983597594,36980.87334517726,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.85,0.1
cat vs dog,cat,dog,2,8,4,laplacian,large_mu,37,37,37,73,24,8613.677983597594,36980.87334517726,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,0.1
cat vs dog,cat,dog,2,8,6,rbf,large_mu,37,37,37,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,0.1
cat vs dog,cat,dog,2,8,8,rbf,large_mu,37,37,37,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,10.0
cat vs dog,cat,dog,2,8,10,rbf,large_mu,37,37,37,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,1.0
cat vs dog,cat,dog,2,8,16,rbf,large_mu,37,37,37,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,1.0
cat vs dog,cat,dog,2,8,24,polynomial,large_mu,37,37,37,73,24,57603.11763469932,156060.00755300617,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,1.0
cat vs dog,cat,dog,2,8,1,rbf,small_mu,37,37,36,73,24,11390.517729912031,48711.056024034195,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,0.1
cat vs dog,cat,dog,2,8,2,rbf,small_mu,37,37,36,73,24,11390.517729912031,48711.056024034195,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,0.1
cat vs dog,cat,dog,2,8,4,rbf,small_mu,37,37,36,73,24,11390.517729912031,48711.056024034195,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,1.0
cat vs dog,cat,dog,2,8,6,rbf,small_mu,37,37,36,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,0.1
cat vs dog,cat,dog,2,8,8,rbf,small_mu,37,37,36,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,1.0
cat vs dog,cat,dog,2,8,10,rbf,small_mu,37,37,36,73,24,11390.517729912031,48711.056024034195,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,1.0
cat vs dog,cat,dog,2,8,16,laplacian,small_mu,37,37,36,73,24,8613.677983597594,36980.87334517726,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.85,0.1
cat vs dog,cat,dog,2,8,24,laplacian,small_mu,37,37,36,73,24,8613.677983597594,36980.87334517726,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,10.0
cat vs dog,cat,dog,2,16,1,laplacian,large_mu,18,18,18,35,24,9922.85023275844,18039.205920221702,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,0.1
cat vs dog,cat,dog,2,16,2,laplacian,large_mu,18,18,18,35,24,9922.85023275844,18039.205920221702,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
cat vs dog,cat,dog,2,16,4,rbf,large_mu,18,18,18,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8675,1.0
cat vs dog,cat,dog,2,16,6,rbf,large_mu,18,18,18,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.86,1.0
cat vs dog,cat,dog,2,16,8,rbf,large_mu,18,18,18,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,1.0
cat vs dog,cat,dog,2,16,10,rbf,large_mu,18,18,18,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.86,0.1
cat vs dog,cat,dog,2,16,16,rbf,large_mu,18,18,18,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,0.1
cat vs dog,cat,dog,2,16,1,rbf,small_mu,18,18,17,35,24,12794.399145719844,23579.17857072081,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,0.1
cat vs dog,cat,dog,2,16,2,laplacian,small_mu,18,18,17,35,24,9922.85023275844,18039.205920221702,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8525,1.0
cat vs dog,cat,dog,2,16,4,rbf,small_mu,18,18,17,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.855,0.1
cat vs dog,cat,dog,2,16,6,rbf,small_mu,18,18,17,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,10.0
cat vs dog,cat,dog,2,16,8,laplacian,small_mu,18,18,17,35,24,9922.85023275844,18039.205920221702,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,0.1
cat vs dog,cat,dog,2,16,10,rbf,small_mu,18,18,17,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,1.0
cat vs dog,cat,dog,2,16,16,rbf,small_mu,18,18,17,35,24,12794.399145719844,23579.17857072081,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,0.1
deer vs horse,deer,horse,0,4,1,polynomial,large_mu,75,75,75,149,24,42074.84882845344,285568.58877344924,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
deer vs horse,deer,horse,0,4,2,polynomial,large_mu,75,75,75,149,24,42074.84882845344,285568.58877344924,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.845,10.0
deer vs horse,deer,horse,0,4,4,polynomial,large_mu,75,75,75,149,24,42074.84882845344,285568.58877344924,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,0.1
deer vs horse,deer,horse,0,4,6,rbf,large_mu,75,75,75,149,24,10649.375188903028,96000.36319222576,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.865,1.0
deer vs horse,deer,horse,0,4,8,polynomial,large_mu,75,75,75,149,24,42074.84882845344,285568.58877344924,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.85,1.0
deer vs horse,deer,horse,0,4,10,rbf,large_mu,75,75,75,149,24,10649.375188903028,96000.36319222576,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,1.0
