pair,class0,class1,rep,m,r,stage1_kernel,family,class0_bags,class1_bags,stable_r_limit,coordinate_rank,available_directions,D_mu,D_covariance,heuristic_family,evaluation_protocol,status,status_detail,acc,probe_C
deer vs horse,deer,horse,1,8,10,linear,small_mu,37,37,36,73,24,11741644.905740255,22122838.87762297,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
deer vs horse,deer,horse,1,8,16,linear,small_mu,37,37,36,73,24,11741644.905740255,22122838.87762297,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
deer vs horse,deer,horse,1,8,24,linear,small_mu,37,37,36,73,24,11741644.905740255,22122838.87762297,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
deer vs horse,deer,horse,1,8,1,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.79,0.1
deer vs horse,deer,horse,1,8,2,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.795,0.1
deer vs horse,deer,horse,1,8,4,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,0.1
deer vs horse,deer,horse,1,8,6,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,1.0
deer vs horse,deer,horse,1,8,8,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,0.1
deer vs horse,deer,horse,1,8,10,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
deer vs horse,deer,horse,1,8,16,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
deer vs horse,deer,horse,1,8,24,rbf,large_mu,37,37,37,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,0.1
deer vs horse,deer,horse,1,8,1,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,1.0
deer vs horse,deer,horse,1,8,2,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,1.0
deer vs horse,deer,horse,1,8,4,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
deer vs horse,deer,horse,1,8,6,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
deer vs horse,deer,horse,1,8,8,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
deer vs horse,deer,horse,1,8,10,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
deer vs horse,deer,horse,1,8,16,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,0.1
deer vs horse,deer,horse,1,8,24,rbf,small_mu,37,37,36,73,24,11566.145489162564,49161.38238793262,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,1.0
deer vs horse,deer,horse,1,8,1,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.795,1.0
deer vs horse,deer,horse,1,8,2,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7925,10.0
deer vs horse,deer,horse,1,8,4,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,0.1
deer vs horse,deer,horse,1,8,6,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,0.1
deer vs horse,deer,horse,1,8,8,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,1.0
deer vs horse,deer,horse,1,8,10,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
deer vs horse,deer,horse,1,8,16,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,1.0
deer vs horse,deer,horse,1,8,24,laplacian,large_mu,37,37,37,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,1.0
deer vs horse,deer,horse,1,8,1,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,1.0
deer vs horse,deer,horse,1,8,2,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,1.0
deer vs horse,deer,horse,1,8,4,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.83,1.0
deer vs horse,deer,horse,1,8,6,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,0.1
deer vs horse,deer,horse,1,8,8,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
deer vs horse,deer,horse,1,8,10,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
deer vs horse,deer,horse,1,8,16,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,1.0
deer vs horse,deer,horse,1,8,24,laplacian,small_mu,37,37,36,73,24,8211.215587065426,37895.393265522944,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,0.1
deer vs horse,deer,horse,1,8,1,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,1.0
deer vs horse,deer,horse,1,8,2,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,0.1
deer vs horse,deer,horse,1,8,4,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,1.0
deer vs horse,deer,horse,1,8,6,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,0.1
deer vs horse,deer,horse,1,8,8,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,0.1
deer vs horse,deer,horse,1,8,10,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,1.0
deer vs horse,deer,horse,1,8,16,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,10.0
deer vs horse,deer,horse,1,8,24,polynomial,large_mu,37,37,37,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,0.1
deer vs horse,deer,horse,1,8,1,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,10.0
deer vs horse,deer,horse,1,8,2,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,0.1
deer vs horse,deer,horse,1,8,4,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
deer vs horse,deer,horse,1,8,6,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
deer vs horse,deer,horse,1,8,8,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.835,0.1
deer vs horse,deer,horse,1,8,10,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,0.1
deer vs horse,deer,horse,1,8,16,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
deer vs horse,deer,horse,1,8,24,polynomial,small_mu,37,37,36,73,24,56883.52678665827,154989.3748734833,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8425,1.0
deer vs horse,deer,horse,1,8,1,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,0.1
deer vs horse,deer,horse,1,8,2,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8025,0.1
deer vs horse,deer,horse,1,8,4,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,1.0
deer vs horse,deer,horse,1,8,6,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,1.0
deer vs horse,deer,horse,1,8,8,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7925,0.1
deer vs horse,deer,horse,1,8,10,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,10.0
deer vs horse,deer,horse,1,8,16,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,1.0
deer vs horse,deer,horse,1,8,24,sigmoid,large_mu,37,37,37,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,10.0
deer vs horse,deer,horse,1,8,1,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.5975,0.1
deer vs horse,deer,horse,1,8,2,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.6475,0.1
deer vs horse,deer,horse,1,8,4,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.655,0.1
deer vs horse,deer,horse,1,8,6,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7025,1.0
deer vs horse,deer,horse,1,8,8,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.76,0.1
deer vs horse,deer,horse,1,8,10,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.755,0.1
deer vs horse,deer,horse,1,8,16,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.785,0.1
deer vs horse,deer,horse,1,8,24,sigmoid,small_mu,37,37,36,68,24,18627.032647924072,22836.152021006634,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,0.1
deer vs horse,deer,horse,1,16,1,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7775,0.1
deer vs horse,deer,horse,1,16,2,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7725,0.1
deer vs horse,deer,horse,1,16,4,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.77,1.0
deer vs horse,deer,horse,1,16,6,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7775,0.1
deer vs horse,deer,horse,1,16,8,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.785,10.0
deer vs horse,deer,horse,1,16,10,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,0.1
deer vs horse,deer,horse,1,16,16,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,0.1
deer vs horse,deer,horse,1,16,24,linear,large_mu,18,18,18,35,19,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=19",,
deer vs horse,deer,horse,1,16,1,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,1.0
deer vs horse,deer,horse,1,16,2,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7975,0.1
deer vs horse,deer,horse,1,16,4,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,1.0
deer vs horse,deer,horse,1,16,6,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,0.1
deer vs horse,deer,horse,1,16,8,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.795,10.0
deer vs horse,deer,horse,1,16,10,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,1.0
deer vs horse,deer,horse,1,16,16,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,0.1
deer vs horse,deer,horse,1,16,24,linear,small_mu,18,18,17,35,18,13554826.515870515,13133114.552496646,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=18",,
deer vs horse,deer,horse,1,16,1,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7625,1.0
deer vs horse,deer,horse,1,16,2,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7875,1.0
deer vs horse,deer,horse,1,16,4,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7875,0.1
deer vs horse,deer,horse,1,16,6,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7825,0.1
deer vs horse,deer,horse,1,16,8,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,0.1
deer vs horse,deer,horse,1,16,10,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,10.0
deer vs horse,deer,horse,1,16,16,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8375,1.0
deer vs horse,deer,horse,1,16,24,rbf,large_mu,18,18,18,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
deer vs horse,deer,horse,1,16,1,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.79,0.1
deer vs horse,deer,horse,1,16,2,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.785,0.1
deer vs horse,deer,horse,1,16,4,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,1.0
deer vs horse,deer,horse,1,16,6,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,1.0
deer vs horse,deer,horse,1,16,8,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8225,1.0
deer vs horse,deer,horse,1,16,10,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,1.0
deer vs horse,deer,horse,1,16,16,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8075,0.1
deer vs horse,deer,horse,1,16,24,rbf,small_mu,18,18,17,35,24,12155.749620630018,24884.59862200775,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
deer vs horse,deer,horse,1,16,1,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7725,1.0
deer vs horse,deer,horse,1,16,2,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7825,0.1
deer vs horse,deer,horse,1,16,4,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7925,0.1
deer vs horse,deer,horse,1,16,6,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,1.0
deer vs horse,deer,horse,1,16,8,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,1.0
deer vs horse,deer,horse,1,16,10,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,1.0
deer vs horse,deer,horse,1,16,16,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,0.1
deer vs horse,deer,horse,1,16,24,laplacian,large_mu,18,18,18,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
deer vs horse,deer,horse,1,16,1,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.785,0.1
deer vs horse,deer,horse,1,16,2,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,1.0
deer vs horse,deer,horse,1,16,4,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7925,0.1
deer vs horse,deer,horse,1,16,6,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,10.0
deer vs horse,deer,horse,1,16,8,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,0.1
deer vs horse,deer,horse,1,16,10,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,10.0
deer vs horse,deer,horse,1,16,16,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,1.0
deer vs horse,deer,horse,1,16,24,laplacian,small_mu,18,18,17,35,24,8710.73843847891,19106.2146911922,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
deer vs horse,deer,horse,1,16,1,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7725,1.0
deer vs horse,deer,horse,1,16,2,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.79,0.1
deer vs horse,deer,horse,1,16,4,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.785,0.1
deer vs horse,deer,horse,1,16,6,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,10.0
deer vs horse,deer,horse,1,16,8,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,0.1
deer vs horse,deer,horse,1,16,10,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8025,0.1
deer vs horse,deer,horse,1,16,16,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,0.1
deer vs horse,deer,horse,1,16,24,polynomial,large_mu,18,18,18,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
deer vs horse,deer,horse,1,16,1,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7975,1.0
deer vs horse,deer,horse,1,16,2,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8,1.0
deer vs horse,deer,horse,1,16,4,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.805,0.1
deer vs horse,deer,horse,1,16,6,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.795,1.0
deer vs horse,deer,horse,1,16,8,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8025,10.0
deer vs horse,deer,horse,1,16,10,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8025,1.0
deer vs horse,deer,horse,1,16,16,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8025,1.0
deer vs horse,deer,horse,1,16,24,polynomial,small_mu,18,18,17,35,24,64304.8436260002,82750.77069297986,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
deer vs horse,deer,horse,1,16,1,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7675,0.1
deer vs horse,deer,horse,1,16,2,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.77,0.1
deer vs horse,deer,horse,1,16,4,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.78,0.1
deer vs horse,deer,horse,1,16,6,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7775,10.0
deer vs horse,deer,horse,1,16,8,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7875,1.0
deer vs horse,deer,horse,1,16,10,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.775,0.1
deer vs horse,deer,horse,1,16,16,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7825,0.1
deer vs horse,deer,horse,1,16,24,sigmoid,large_mu,18,18,18,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
deer vs horse,deer,horse,1,16,1,sigmoid,small_mu,18,18,17,35,24,21618.61646608518,16836.891908013204,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.775,0.1
deer vs horse,deer,horse,1,16,2,sigmoid,small_mu,18,18,17,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.775,0.1
deer vs horse,deer,horse,1,16,4,sigmoid,small_mu,18,18,17,35,24,21618.61646608518,16836.891908013204,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7775,0.1
